,gene_id,TPM_C9,TPM_I9,TPM_C11,TPM_I11,TPM_C16,TPM_I16,TPM_Islet24h_1,TPM_Islet24h_2,TPM_Islet24h_3,TPM_Liver_1,TPM_Liver_2,TPM_Liver_3,TPM_Brain_1,TPM_Brain_2,TPM_Brain_3
17687,MSTRG.25916,0.8803709999999999,0.122207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123053,2.29338,1.638096
17689,MSTRG.25918,0.8215899999999999,0.24940199999999998,0.0,0.0,0.10443800000000002,0.495497,0.0,0.0,0.0,0.0,0.0,0.0,2.1354849999999996,2.56022,2.3872
17690,MSTRG.25919,0.26469899999999996,0.0,0.0,0.633678,0.343614,0.154304,0.0,0.0,0.0,0.0,0.0,0.0,1.9803169999999999,2.932323,2.155786
17691,MSTRG.2592,3.746433,5.5952,3.47621,5.451868,5.2045010000000005,6.394133999999999,0.702396,1.322982,0.720159,1.4073790000000002,1.482457,1.620665,20.8986,17.959318,27.694868
17692,MSTRG.25920,0.35701,0.22345,0.057396,0.183219,0.17235599999999998,0.12403099999999999,0.058164,0.044749,0.012441,0.0,0.011655,0.0,3.7947610000000003,5.110523000000001,3.160088
17696,MSTRG.25924,24.76896,26.084735000000002,13.232115,14.630304999999998,11.069299,13.611482,16.704826,16.119354,12.099242,0.0,0.0,0.013833000000000002,43.795357,47.803369,33.311856999999996
17701,MSTRG.25929,6.969763,8.711346,3.635914,3.116324,3.067864,3.8215739999999996,8.441919,11.208541,7.343263000000001,0.00513,0.001281,0.017654,89.74172300000001,145.098548,83.029953
17702,MSTRG.2593,0.10278,0.0,0.252363,0.092072,0.506376,0.091437,0.0,1.102733,0.183603,0.0647,0.003275,0.29034499999999996,4.933782,4.344597,9.297834
17703,MSTRG.25930,3.977612,4.7681830000000005,1.525927,1.71095,2.50895,2.8267729999999998,4.30777,5.414144,2.752026,0.0,0.0,0.0,24.775146,32.014286,17.768044
17704,MSTRG.25931,9.128735,11.557145,3.9830010000000002,3.942343,3.892382,5.941821,3.019062,4.218815,2.759988,0.056083,0.051802999999999995,0.0,47.012062,81.085052,48.154583
17705,MSTRG.25932,0.508776,0.442484,0.24756799999999998,0.21641300000000002,0.253814,0.210862,0.240492,0.316284,0.287079,0.001525,0.0,0.00262,2.910273,5.296755,2.671968
17706,MSTRG.25933,0.116722,0.061114999999999996,0.023858,0.029387,0.11133,0.077395,0.01111,0.045646,0.013885,0.002517,0.0,0.014603,3.902923,5.100842,2.508856
17720,MSTRG.25946,0.0,0.0,0.0,0.0,0.151703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595283,1.5568799999999998,2.156516
17724,MSTRG.2595,0.469508,0.5430699999999999,0.753706,0.746222,1.606959,1.7791709999999998,0.9000469999999999,2.638424,0.658547,0.213481,0.342929,0.265396,12.944458,14.84095,19.165518999999996
17728,MSTRG.25953,0.0,0.0,0.0,0.0,0.199381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.988807,3.973575,1.7394610000000001
17729,MSTRG.25954,0.5726979999999999,0.0,0.0,0.0,0.0,0.133438,0.10296099999999997,0.0,0.0,0.0,0.0,0.0,1.7954290000000002,3.958386,2.5572939999999997
17731,MSTRG.25956,0.0,0.0,0.123305,0.036688,0.199381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6196839999999995,9.069388,2.3421849999999997
17732,MSTRG.25957,0.0,0.24940199999999998,0.0,0.190916,0.0,0.307231,0.216317,0.0,0.0,0.0,0.0,0.0,2.946682,4.1718,3.014282
17733,MSTRG.25958,0.595093,0.0,0.0,0.0,0.952217,1.438856,0.0,0.15895399999999998,0.0,0.0,0.0,0.0,3.779903,6.445936,2.05745
17735,MSTRG.2596,11.379191,10.981434,10.172375,4.506547,3.969318,4.587207,6.593507000000001,8.429587999999999,5.302409999999998,29.425109,23.998646,30.352038000000004,21.16245,25.977467,33.686267
17736,MSTRG.25960,0.551358,0.0,0.0,0.253445,0.0,0.420421,0.0,0.205068,0.0,0.0,0.18256,0.0,4.215023,5.43559,3.356318
17737,MSTRG.25961,0.0,0.0,0.0,0.0,0.0,0.0,0.058766999999999986,0.0,0.0,0.0,0.0,0.0,6.751136,5.058927,11.021787
17738,MSTRG.25962,0.222462,0.047355,0.0,0.0,0.0,0.367203,0.11241,0.0,0.0,0.0,0.0,0.0,2.445906,4.546229,2.9180330000000003
17739,MSTRG.25963,0.24405900000000003,0.29393800000000003,0.0,0.25786,0.45572799999999997,0.0,0.061669000000000015,0.0,0.0,0.0,0.0,0.0,3.5530370000000002,3.878966,1.8827939999999999
17740,MSTRG.25964,0.521839,0.0,0.13833900000000002,0.13994600000000001,0.598143,0.686511,0.0,0.0,0.0,0.0,0.0,0.0,2.434222,3.8560779999999997,2.502448
17742,MSTRG.25966,0.330761,0.0,0.0,1.1933200000000002,2.24193,0.462463,0.0,0.0,0.0,0.0,0.0,0.0,1.374479,4.009809,2.016331
17746,MSTRG.2597,0.48876000000000003,0.636306,0.512364,0.9479989999999999,0.988906,1.435034,0.17961400000000002,0.13175499999999998,0.160484,0.676806,0.801429,0.590853,2.114373,1.429907,2.543862
17749,MSTRG.25972,1.8546200000000002,1.867234,0.918559,0.543288,2.691646,1.579346,0.778979,1.474899,1.229811,0.0,0.0,0.0,1.6802759999999999,2.835411,1.2450459999999999
17750,MSTRG.25973,3.530264,3.5590339999999996,2.799009,3.490114,3.9301440000000003,3.016807,3.273468,2.493352,1.597349,0.0,0.0,0.0,1.5080870000000002,0.436612,0.477232
17751,MSTRG.25974,47.675641999999996,55.007126,45.063596999999994,53.556675,67.701318,66.270987,11.914959,25.000665,16.327935,18.429869,17.289181,15.333613999999999,87.246157,69.723212,130.135841
17753,MSTRG.25976,174.274178,174.059708,187.899978,215.98326699999998,144.261132,127.88818300000001,157.10345800000002,224.69305,123.371693,127.014856,168.89859700000002,101.71525100000001,223.349225,309.83367499999997,469.430796
17756,MSTRG.25979,2.025662,2.525811,1.7097240000000002,1.755925,2.520161,2.845242,2.466786,4.586615,2.3152049999999997,3.0368570000000004,2.776243,2.897289,1.6646720000000002,0.98167,1.7746650000000002
17758,MSTRG.25980,8.188174,10.702161,8.581196,9.114446000000001,9.755571,9.87526,5.449228,6.451697,4.799339000000002,5.069989,5.503547,3.795894,4.676899,5.19977,6.116323
17760,MSTRG.25982,6.439552,7.055466,5.760762000000001,5.704155,6.304576,7.09848,4.100122,8.107386000000002,3.9893699999999996,3.8649,3.8446310000000006,3.5138819999999997,6.5392,6.410110999999999,8.200074
17761,MSTRG.25983,2.118831,2.1221360000000002,1.815584,1.971962,2.302623,2.041497,0.274807,0.31691199999999997,0.131051,0.715413,0.49849600000000005,0.481304,4.8981189999999994,6.36334,5.2597570000000005
17763,MSTRG.25985,1.164209,1.585987,0.9106200000000001,1.110554,0.6899,0.94329,0.28668000000000005,0.424492,0.34461600000000003,1.7560950000000002,1.464508,1.3536099999999998,1.7972849999999998,1.9698760000000002,2.1199209999999997
17764,MSTRG.25986,1.015195,1.4765700000000002,0.816692,0.975577,0.546179,1.046224,0.106138,0.17214200000000002,0.069124,0.769526,0.720508,0.7132850000000001,1.71574,1.270325,1.564873
17765,MSTRG.25987,20.39917,18.970795000000003,22.433988,24.172367,14.556617000000001,17.512763,12.685952,24.372381,10.282508000000002,4.9059919999999995,3.637419,3.824283,14.519592999999999,18.568878,19.39038
17766,MSTRG.25988,5.545071,7.1048860000000005,5.16171,6.147279,8.162001,8.084344999999999,1.9924560000000002,3.285801,2.129218,3.895111,3.440807,2.837645,13.113648999999999,13.131353,15.966764
17769,MSTRG.25990,14.281847,20.320814000000002,14.952518,15.853485000000001,17.288635,18.547075,5.998805,14.355028,5.929317,3.2225770000000002,3.645864,2.993693,10.624222999999999,9.720968,8.901982
17771,MSTRG.25992,16.626965,24.201541,18.066093,19.663332,20.01894,22.525122,9.582651,16.63867,10.660852,15.066961000000001,17.296906000000003,13.785760999999999,23.244591,17.982789,31.362181999999997
17775,MSTRG.25996,2.404433,1.7629650000000001,2.4458509999999998,3.7665300000000004,3.19418,3.3656879999999996,0.600881,5.804676999999999,0.608275,8.445107,7.836291,4.932541,1.456944,0.670081,1.672054
17776,MSTRG.25997,69.555614,80.364145,66.696584,68.623029,58.999283,61.384584,53.153976,74.56385700000001,51.06155,84.95386500000001,84.65652099999998,71.088216,29.423804,36.85779899999999,48.946692000000006
17777,MSTRG.25998,47.395638,56.74411,71.782822,67.996597,196.25885,201.775589,221.473312,286.94104,175.875397,5.388041,5.494789,6.638184,193.752716,118.290199,328.761444
17778,MSTRG.25999,9.192144,10.313308000000001,10.553204,11.940779,8.241372,7.875392,3.673964,6.030042,3.782043,1.589277,1.3434490000000001,1.080181,3.276853,2.881023,4.015308999999999
17781,MSTRG.2600,27.906157,31.278189,24.727247,28.480881,27.173498,29.567764,15.015678,20.869022,14.03649,24.694145000000002,24.36661,15.812559,14.754704,16.670244,23.890439999999998
17782,MSTRG.26000,8.314041,8.564217999999999,9.166028,9.791045,7.2827210000000004,7.382858000000001,7.333239999999999,8.600608999999999,6.358980999999999,3.7784769999999996,3.427508,3.02359,7.6757539999999995,7.589885,13.943127
17783,MSTRG.26001,17.539348999999998,18.879421,20.770155,21.906141,13.904612,14.306023000000001,7.642506,8.595678999999999,7.447023,9.917531,11.12429,9.005562,11.010341,12.512033,14.93764
17786,MSTRG.26004,8.416496,9.783369,9.477922999999999,11.286502,7.7061910000000005,7.4215729999999995,2.896064,4.012777,3.216272,1.5454350000000001,1.210673,0.9686319999999999,2.905351,2.5803139999999996,3.690831
17788,MSTRG.26006,27.987164,31.622498999999998,28.389901000000002,27.711818,30.920098,31.783824,19.416473999999997,26.435347999999998,19.310660000000002,24.490175,25.808972,16.621706,34.47773299999999,52.609274,48.306348
17789,MSTRG.26007,4.919961,5.436746,5.739266000000001,6.361726,4.434615,4.622424,4.13205,5.033336,3.8450870000000004,2.123762,1.989462,1.809055,4.84453,5.7858,8.953413
17790,MSTRG.26008,16.643618,18.329386,19.907708,21.742665,13.049219,14.133220000000001,7.560953999999999,8.500974000000001,7.859285000000001,10.148411,10.683473000000001,9.176816,9.894984,13.295812,14.604315
17793,MSTRG.26010,38.869968,43.993807000000004,32.628890000000006,39.450963,32.408827,37.465315999999994,14.894967000000001,24.683346,12.242561,9.942522999999998,9.310855,8.116324,115.34294200000002,112.56913100000001,165.114087
17794,MSTRG.26011,3.7919099999999997,3.922097,2.643177,3.046164,4.295529,5.733156,0.8742530000000001,1.7837029999999998,0.6828529999999999,1.446261,1.373533,1.15483,1.161844,0.9586020000000001,0.79831
17795,MSTRG.26012,4.15642,5.219085,3.896332,5.18959,3.619296,4.667846,1.4971,1.411192,1.661471,1.208599,2.309925,1.3478139999999998,4.499954,4.359278,4.633379
17797,MSTRG.26014,51.802948,52.62838000000001,55.239002,53.136929,44.51495,45.803978,117.060455,60.49271,72.016083,112.91811399999999,123.44221499999999,115.34343700000001,57.232406999999995,126.104919,100.556725
17798,MSTRG.26015,11.931101,16.956267999999998,16.119929,15.810239000000001,11.982199000000001,13.058838,6.685027000000001,7.491239999999999,4.256132,26.667868,31.163173,30.444974000000002,11.147317000000001,16.726399999999998,13.059321
17799,MSTRG.26016,9.707129,13.888345000000001,12.058923,12.459610000000001,11.949667999999999,12.526806,4.965065,6.743032999999999,4.4167190000000005,3.2854210000000004,3.60675,3.2301390000000003,20.559089000000004,19.804274999999997,23.119059
17800,MSTRG.26017,6.392139,6.065125,11.136585,11.04438,2.241777,2.036742,1.243946,0.0,0.916842,0.0,2.329973,1.846795,19.878387,29.850464000000002,27.990702000000002
17801,MSTRG.26018,0.290489,0.34663299999999997,0.23894200000000002,0.461625,0.27410999999999996,0.6872659999999999,0.046794,0.029945,0.039407,46.515549,54.76161999999999,61.445418999999994,0.219183,0.18824100000000002,0.810389
17803,MSTRG.2602,164.94471399999998,186.63864099999998,157.518791,173.345825,198.349411,205.644776,133.622521,196.411567,126.11288799999998,131.666897,125.63172899999999,101.486259,85.43715099999999,90.942822,121.545572
17806,MSTRG.26022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394125,2.595586,3.6273419999999996
17810,MSTRG.26026,0.0,0.0,0.0,0.0,0.0,0.0,0.030727,0.0,0.028961,9.088834,9.217951,13.163048000000002,0.092654,0.18745,0.176331
17812,MSTRG.26028,52.470778,62.222443000000005,56.148008,57.047458999999996,55.009689,59.410988,12.915011999999999,18.300172,13.136007999999999,0.049473,0.049429,0.0,26.529501,21.260346000000002,28.697124000000002
17814,MSTRG.2603,1.717554,1.7976470000000002,0.787636,1.6945709999999998,1.33104,1.59825,0.250648,0.0,0.240243,0.27336900000000003,0.22804899999999997,0.368537,0.321764,0.219935,0.505599
17815,MSTRG.26030,1.3036709999999998,1.544353,0.930063,0.924321,2.293991,2.950949,3.711376,4.221667,2.760995,4.571862,4.340103,6.0531690000000005,1.109378,0.78874,0.9816020000000001
17816,MSTRG.26031,3.7140199999999997,5.478395,5.190597,6.07116,5.823214,7.5765970000000005,0.477284,0.863766,0.7927230000000001,3.4388129999999997,5.750337,4.110971,20.987026999999998,5.6979429999999995,20.969946999999998
17817,MSTRG.26032,24.658870999999998,21.671414000000002,23.393265,23.51284,16.142444,16.000802,8.993412,12.008572999999998,7.6538520000000005,2.948418,3.2645939999999998,3.469577,2.466038,3.045896,2.730953
17818,MSTRG.26033,0.641242,1.062969,2.552359,2.107933,0.0,0.471645,1.517488,1.173425,1.318043,0.7106140000000001,0.295033,0.553824,0.0,0.587893,0.305143
17819,MSTRG.26034,64.966548,87.007223,77.85028299999999,85.154967,86.707188,90.23592099999999,19.214902,55.71962800000001,20.736281,25.029247,29.404611000000003,26.674233,38.012259,36.115458,48.533156
17820,MSTRG.26035,2.8125169999999997,3.3117370000000004,3.427508,4.086639,3.498985,3.889564,2.009902,3.416511,0.8916209999999999,3.4290130000000003,2.897464,2.7319329999999997,0.519954,0.431458,0.6561239999999999
17821,MSTRG.26036,0.145513,0.212788,0.314651,0.47859399999999996,0.135928,0.138872,0.4455810000000001,0.737219,0.564737,6.561491,6.669211,7.502135000000001,5.852216,8.865074,10.767052
17822,MSTRG.26037,27.432809000000002,43.480483,27.951156,30.138419,29.036834000000002,33.767021,12.867101,27.796981,12.827996,8.758858,9.419074000000002,7.410863000000001,38.566184,26.077323,44.625772999999995
17823,MSTRG.26038,0.662407,0.8446020000000001,1.02635,0.9407559999999999,0.690431,0.765525,0.584279,0.514895,0.866196,0.041777,0.13993599999999998,0.06550700000000001,1.352652,1.1925379999999999,1.062861
17824,MSTRG.26039,3.581299,4.005843,4.128507,4.804522,3.2836589999999997,4.118247,1.91215,3.74789,2.2446740000000003,0.164016,0.166647,0.396498,3.741457,4.590507,4.297619
17827,MSTRG.26041,9.485444000000001,9.550852,6.10599,7.239427,3.488582,4.065678,9.240294,24.275272,11.465688,0.0,0.0,0.0,1.0911819999999999,0.788525,0.259384
17828,MSTRG.26042,4.888858,5.629599,5.6066,7.623655,6.108894,6.31157,3.741999,7.481318999999999,3.9546940000000004,2.721334,2.418196,2.302301,4.473812000000001,5.668661999999999,5.053838
17831,MSTRG.26045,16.389121,16.514938,14.647573000000001,12.895634,10.677423,10.456453999999999,3.866457000000001,4.812857,3.841918,12.804699,12.267717,11.554078,5.378437,5.889932000000001,8.074245
17832,MSTRG.26046,1.403964,2.536546,1.8018990000000001,2.1676,1.8536150000000002,2.64273,1.2820209999999999,0.905738,1.14236,0.042009,0.144172,0.073783,3.417961,1.489852,4.3263169999999995
17833,MSTRG.26047,14.702245000000001,18.155257000000002,11.748895,13.210989999999999,9.321974,10.8027,3.931882,6.084136,3.521383,5.6880180000000005,4.977948,4.966378,10.040441000000001,9.222736000000001,12.567089000000001
17834,MSTRG.26048,22.573007,24.885195,24.394238,23.783337,20.185679,22.846529,9.455107999999996,13.398838,7.903453999999999,10.43779,13.369706,9.339966999999998,24.887574,24.94485,33.577717
17835,MSTRG.26049,10.020311999999999,7.553628999999999,12.973851,17.969251999999997,9.271832,10.204079,4.190568,4.9001470000000005,3.3607760000000004,88.84249,62.837095000000005,62.722531,42.95679,37.007426,50.117326999999996
17837,MSTRG.26050,23.29767,19.443693,33.612083,40.132064,16.291104999999998,17.111807000000002,18.712424,10.776276,17.206192,8.485517999999999,8.345683000000001,10.587882,5.066448,3.962854,7.411785000000001
17838,MSTRG.26051,1.386383,1.7923369999999998,1.4502329999999999,1.778091,1.3080200000000002,1.631834,0.404555,1.001584,0.557021,0.144792,0.307965,0.343398,0.875616,0.985318,1.143943
17841,MSTRG.26054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.079308000000005,14.711532,23.389485999999998,3.3471599999999997,0.0,0.574548
17842,MSTRG.26055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.198586,15.021891,22.117367,0.283928,0.0,0.0
17843,MSTRG.26056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04926,4.5883910000000006,12.086408,0.226629,0.0,0.0
17844,MSTRG.26057,0.0,0.024841,0.0,0.0,0.019859,0.0,0.041019,0.0,0.0,4.05483,4.611405,9.511367,0.5478609999999999,0.082965,0.189566
17846,MSTRG.26059,51.094704,74.318173,61.045951,62.785996,61.778068999999995,71.856978,17.119985000000003,32.366574,15.307159,13.655973,16.545107,12.341766999999999,61.528679999999994,39.411443999999996,91.548367
17847,MSTRG.2606,46.802345,45.850173999999996,48.359081,50.402603000000006,16.855183,15.708151999999998,6.028568,12.047285,4.689812,2.078795,2.012725,1.717698,4.164921,4.956849,4.699435
17850,MSTRG.26062,3.991164,4.314143,2.564578,2.777072,2.974971,3.750374,0.52933,1.216042,0.606579,0.417487,0.7365109999999999,0.342148,6.6479029999999995,7.890915,9.532913
17853,MSTRG.26065,18.130653,22.014337,15.566075,20.732059,21.160282000000002,21.824779,7.729228999999999,15.515286999999999,7.628365,5.671804999999999,6.871237,5.298666000000001,7.381993,6.559672000000001,14.578888
17857,MSTRG.26069,5.125504,7.137683,6.305398,7.397500999999999,4.140268,6.043966999999999,4.242592,7.592026,4.617424,5.822553,5.504101,6.527366,10.883233999999998,18.104991,14.314188999999999
17859,MSTRG.26070,35.894634,40.765031,36.643390000000004,35.356956,19.372439,21.568844,13.83397,20.404539,10.416476,17.755715000000002,16.220895000000002,13.865842,6.634212,13.299434,10.441735999999999
17860,MSTRG.26071,9.282441,11.075543,8.551058,8.491433,13.18516,14.543932999999999,3.213029,6.095896,2.791706,0.266468,0.245313,0.159108,2.505735,1.313588,2.484292
17861,MSTRG.26072,2.471691,2.309358,2.526125,2.6399209999999997,1.445309,1.9008099999999999,0.5080169999999999,0.6338900000000002,0.256266,2.718544,2.388106,2.708097,5.882108,6.401016,7.007876
17862,MSTRG.26073,22.31225,23.538125,16.734694,19.588179999999998,26.737640000000003,30.128688,10.233877,16.263517,8.704993,13.031196999999999,14.563639,14.524412,16.570881,22.266516000000003,22.41579
17863,MSTRG.26074,1.50138,1.492186,1.030083,1.527505,1.420891,1.478667,1.049636,1.826145,1.0099280000000002,1.393675,1.3831080000000002,1.289425,0.843373,1.1160510000000001,1.353701
17864,MSTRG.26075,11.893367999999999,12.571371000000001,11.253473,10.259155,13.404328,13.439860999999999,6.429687,5.3676010000000005,4.9446010000000005,0.0,0.032727,0.041231,7.47284,7.493511,6.93645
17865,MSTRG.26076,107.69173899999998,150.27291599999998,106.93998,110.697123,144.177299,142.135219,70.32210699999999,93.826441,66.002834,0.053578,0.041336000000000005,0.194331,34.501926,32.020351,41.19326399999999
17866,MSTRG.26077,2.876881,2.399906,2.41132,1.493542,3.207236,3.830946,7.526901,2.7782150000000003,4.9202629999999985,0.0,0.0,0.0,1.059806,1.1484590000000001,0.968044
17870,MSTRG.26080,2.416064,3.119519,1.710468,1.96282,1.938438,2.419291,0.370373,1.139064,0.46498999999999996,2.959023,5.310943,4.98988,29.639940000000003,38.977580999999994,30.281464
17873,MSTRG.26083,34.896011,38.166847,18.030235,41.986622,16.791475,10.723953,16.002857000000002,4.142592,18.532526,0.120681,0.085687,0.0,0.928542,0.979035,1.147297
17874,MSTRG.26084,9.123685,13.469913,4.435846,3.18134,1.819921,2.034186,0.931867,0.475116,0.454691,0.0,0.0,0.0,0.0,0.0,0.0
17875,MSTRG.26085,5.390475,5.833639,2.7282349999999997,3.467978,5.89649,6.34685,2.8082830000000003,6.652514,3.605146,1.724376,1.691947,1.7576919999999998,7.344964999999999,7.825077,12.24795
